timestamp(s),Difference (Hz)
0.1605868975321452,36768.5,40763.5,3995.0
0.3020553747812907,37906.5,41043.0,3136.5
0.44377004305521645,37824.5,41361.0,3536.5
0.5852779666582744,37655.5,41283.0,3627.5
0.7273735721906026,38347.0,40834.5,2487.5
0.8685707529385884,37922.5,41212.5,3290.0
timestamp(s),Difference (Hz)
0.259743591149648,37906.6,41164.2,3257.5999999999985
0.507057801882426,38262.6,41388.6,3126.0
0.7541900277137756,37474.6,41136.4,3661.800000000003
1.001462165514628,37233.0,41133.4,3900.4000000000015
1.252722410360972,37703.4,7983.6,29719.800000000003
1.5010068496068318,32744.6,40877.6,8133.0
1.7482910354932149,38844.2,41101.2,2257.0
1.9962360620498658,37846.8,40843.4,2996.5999999999985
2.243299186229706,36949.8,40691.6,3741.7999999999956
2.490244932969411,36447.4,40819.6,4372.199999999997
2.740287737051646,37588.6,36414.2,1174.4000000000015
2.9873346288998923,16699.6,19090.4,2390.800000000003
3.2355700810750325,15290.8,20083.8,4793.0
3.4827046036720275,14209.0,17714.8,3505.7999999999993
3.732671682039897,13270.0,17108.2,3838.2000000000007
3.979966374238332,9376.0,15216.4,5840.4
4.228359027703603,11444.6,12256.2,811.6000000000004
4.476174982388814,19997.2,36870.8,16873.600000000002
4.725839785734812,30024.2,39630.4,9606.2
timestamp(s),Difference (Hz)
0.27151445547739667,8595.6,38519.6,29924.0
0.5186030546824137,8239.8,38047.8,29808.000000000004
0.7655260721842448,8176.0,38632.2,30456.199999999997
1.014826508363088,7959.6,39060.6,31101.0
1.262030263741811,7980.0,39127.2,31147.199999999997
1.5093284527460733,7952.6,38969.2,31016.6
1.756475822130839,7726.0,38858.0,31132.0
2.0063614726066588,7959.6,38769.6,30810.0
2.2536306142807008,8058.6,38616.2,30557.6
2.5051988403002423,8079.8,26891.4,18811.600000000002
2.753252120812734,8988.0,15925.2,6937.200000000001
3.018035372098287,8327.4,18256.8,9929.4
3.2665342926979064,8348.4,16435.0,8086.6
3.514053213596344,8105.2,17254.4,9149.2
3.7629377524058025,8128.4,30883.6,22755.199999999997
4.011073672771454,9503.4,36620.2,27116.799999999996
4.258153510093689,8679.8,37202.0,28522.2
4.507907430330913,8676.4,38882.2,30205.799999999996
4.75513455470403,8182.2,38843.6,30661.399999999998
5.006501575311025,7463.8,39005.0,31541.2
5.255892674128215,8054.8,39318.0,31263.2
timestamp(s),Difference (Hz)
0.1280867338180542,8592.0,38295.0,29703.0
0.23413010040918986,7914.0,38048.0,30134.0
0.3397952834765116,7787.0,37862.0,30075.0
0.4457761605580648,7901.0,38115.0,30214.0
0.5520213564236959,7970.0,37865.0,29895.0
0.6584177454312642,7801.0,37917.0,30116.0
0.7642752726872762,7898.0,37451.0,29553.0
timestamp(s),Difference (Hz)
0.15186435381571453,1582.4,3832.0,2249.6
0.296305779616038,800.1,3935.8,3135.7000000000003
0.4381034056345622,792.6,3914.3,3121.7000000000003
0.5821492036183675,814.2,3902.4,3088.2
0.7231120665868124,795.5,3906.1,3110.6
0.8646020452181499,799.4,3958.2,3158.7999999999997
1.0061128616333008,776.7,3952.7,3176.0
1.1480945865313212,796.8,3900.0,3103.2
1.2898206512133281,778.3,3956.8,3178.5
1.4323518911997477,779.5,3938.3,3158.8
1.5736945549647012,796.3,3989.2,3192.8999999999996
1.71654527982076,745.2,3806.5,3061.3
1.8572795351346334,882.6,3841.2,2958.6
1.9994392116864523,860.5,3812.9,2952.4
2.1422585368156435,832.5,3814.9,2982.4
2.28578462600708,835.4,3898.1,3062.7
2.4267160058021546,801.1,3998.5,3197.4
2.567601907253265,780.6,3963.3,3182.7000000000003
2.714874303340912,820.6,4036.8,3216.2000000000003
2.8575374364852903,795.5,3944.1,3148.6
2.9985225478808086,796.5,3961.7,3165.2
3.142971968650818,796.5,3916.3,3119.8
3.2846087137858073,812.0,3900.0,3088.0
3.426262390613556,825.0,3937.2,3112.2
3.5686853726704917,803.9,3913.5,3109.6
3.712317399183909,805.5,3954.3,3148.8
3.8536016583442687,782.3,4016.1,3233.8
3.996816126505534,782.5,2924.7,2142.2
4.14026350180308,701.9,1329.1,627.1999999999999
4.283423662185669,582.6,1171.8,589.1999999999999
4.4271653135617575,723.3,2407.6,1684.3
4.567884075641632,878.1,3482.0,2603.9
4.709719701608022,880.6,3566.0,2685.4
4.854212546348572,803.4,3759.0,2955.6
4.997026797135671,746.3,3993.3,3247.0
5.141809729735057,732.0,4019.8,3287.8
5.284672458966573,713.4,4048.9,3335.5
5.426252893606821,719.1,4051.3,3332.2000000000003
5.5688616593678795,725.4,4033.8,3308.4
5.714188353220622,705.0,4045.4,3340.4
5.8600192626317344,724.1,4038.4,3314.3
6.003014584382375,726.1,4034.8,3308.7000000000003
6.149517297744751,738.1,4087.1,3349.0
6.29103254477183,725.5,4032.7,3307.2
6.432975872357686,837.4,4608.8,3771.4
6.5739411075909935,818.4,4546.2,3727.7999999999997
6.715927342573802,828.2,4576.6,3748.4000000000005
6.857531074682871,802.9,4581.9,3778.9999999999995
6.999756904443105,870.7,3835.6,2964.8999999999996
7.145492605368296,853.1,3573.0,2719.9
7.2856898188591,801.1,3797.7,2996.6
7.429027394453684,879.1,4312.9,3433.7999999999997
7.572862748305003,828.6,4415.3,3586.7000000000003
7.716389679908753,813.6,4433.3,3619.7000000000003
7.857772413889567,822.8,4435.9,3613.0999999999995
8.000463314851125,822.4,4411.7,3589.2999999999997
8.142528196175894,816.7,4434.4,3617.7
8.285762747128805,819.1,4477.6,3658.5000000000005
8.42566910982132,812.1,4264.0,3451.9
8.567179878552755,849.7,4245.1,3395.4000000000005
8.713259343306223,867.1,4436.8,3569.7000000000003
8.854990430672963,822.4,4407.0,3584.6
8.99785293340683,842.9,4393.8,3550.9
9.145140075683594,832.4,4384.6,3552.2000000000003
9.287315873305003,812.9,4391.4,3578.4999999999995
9.427483256657919,808.2,4440.5,3632.3
timestamp(s),Difference (Hz)
timestamp(s),Difference (Hz)
timestamp(s),Difference (Hz)
0.13731436332066854,2257.8,2572.1,-314.2999999999997
0.2790860851605733,3070.5,3203.8,-133.30000000000018
0.4211623032887777,2985.0,2731.1,253.9000000000001
0.5657898863156636,2479.6,2366.0,113.59999999999991
0.7072064280509949,2348.8,2158.6,190.20000000000027
0.8488438129425049,2384.9,2565.0,-180.0999999999999
0.9936259826024373,2981.7,3072.1,-90.40000000000009
1.1359140833218893,2943.0,2858.5,84.5
